,rooms,age,direction,priceNum,priceLbl,area,location,gfa,cfa
337,,57 年,,"2,408.76",万,跑马地,愉华大厦 九楼 61号,767,960
338,,57 年,,"2,574.1",万,跑马地,愉华大厦 十楼 61号,730,920
339,,50 年,,"2,157.62",万,跑马地,安美大厦 1楼 A室,639,900
340,,50 年,,"1,221.06",万,跑马地,安美大厦 1楼 D室,404,530
341,,50 年,,"1,156.37",万,跑马地,安美大厦 2楼 D室,404,530
342,,50 年,,"1,156.37",万,跑马地,安美大厦 2楼 C室,404,530
343,,50 年,,"1,158.51",万,跑马地,安美大厦 3楼 D室,404,530
344,,50 年,,"1,162.83",万,跑马地,安美大厦 5楼 D室,404,530
345,,50 年,,"2,153.81",万,跑马地,安美大厦 7楼 A室,687,900
346,,50 年,,"2,153.81",万,跑马地,安美大厦 7楼 B室,687,850
347,,50 年,,"1,167.16",万,跑马地,安美大厦 7楼 D室,404,530
348,,50 年,,"2,157.52",万,跑马地,安美大厦 8楼 B室,687,850
349,,50 年,,"2,161.16",万,跑马地,安美大厦 9楼 B室,687,900
350,,50 年,,"1,171.48",万,跑马地,安美大厦 9楼 D室,404,530
351,,50 年,,"2,150.17",万,跑马地,安美大厦 6楼 B室,687,900
352,,50 年,,"1,165.01",万,跑马地,安美大厦 6楼 D室,,530
353,3房,23 年,东南,800,万,坑口,新宝城 2座 3楼 G室,548,756
354,,54 年,,"2,647.63",万,跑马地,翠景楼 2楼 C室,925,"1,200"
355,,54 年,,"3,106.62",万,跑马地,翠景楼 4楼 A室,996,"1,350"
356,,54 年,,"3,083.78",万,跑马地,翠景楼 5楼 B室,987,"1,350"
357,,54 年,,"3,117.28",万,跑马地,翠景楼 6楼 A室,,"1,350"
358,,54 年,,"2,667.42",万,跑马地,翠景楼 6楼 C室,925,"1,200"
359,,54 年,,"3,122.56",万,跑马地,翠景楼 7楼 A室,996,"1,350"
360,,54 年,,"3,094.34",万,跑马地,翠景楼 7楼 B室,987,"1,350"
361,,54 年,,"3,127.94",万,跑马地,翠景楼 8楼 A室,996,"1,350"
362,,54 年,,"3,104.9",万,跑马地,翠景楼 9楼 B室,987,"1,350"
363,,54 年,,"3,099.67",万,跑马地,翠景楼 8楼 B室,987,"1,350"
364,,54 年,,"3,110.23",万,跑马地,翠景楼 10楼 B室,987,"1,350"
365,,54 年,,"3,115.47",万,跑马地,翠景楼 11楼 B室,987,"1,350"
366,,54 年,,"3,452.9",万,跑马地,翠景楼 12楼 B室,934,"1,200"
367,,24 年,东北,788,万,元朗东南,朗晴居 9座 10楼 A室,748,894
368,1房,40 年,西南,546.8,万,沙田,沙田中心 海宁大厦 (B座) 3楼 F室,297,371
369,1房,40 年,,645,万,沙田,沙田中心 佳宁大厦 (C座) 6楼 E室,357,446
370,,23 年,,630,万,元朗市中心,雍翠豪园 1座 39楼 C室,446,606
371,2房,34 年,,673,万,柴湾,新翠花园 1座 11楼 F室,449,539
372,,26 年,,"1,020",万,坚尼地城,翰林轩 1座 41楼 C室,464,627
373,,28 年,,548,万,粉岭,碧湖花园 8座 19楼 A室,441,568
374,3房,33 年,,785,万,绿杨,怡景园 2座 13楼 C室,544,705
375,2房,20 年,东北,720,万,元朗站,采叶庭 16座 17楼 E室,460,609
376,3房,20 年,东南,748,万,元朗站,采叶庭 16座 3楼 G室,617,816
377,1房,36 年,,450,万,坚尼地城,嘉辉花园 A座 六楼 5室,224,297
378,,29 年,南,610,万,马鞍山,新港城 1期 A座 21楼 6室,348,425
379,1房,40 年,,470,万,柴湾,永利中心 C座 二十楼 C6室,254,371
380,2房,39 年,东北,693,万,绿杨,绿杨新邨 N座 7楼 3室,451,518
381,3房,24 年,,970,万,坑口,东港城 8座 22楼 D室,619,790
382,3房,30 年,,"1,650",万,何文田,海伦苑 11楼 C室,"1,145","1,438"
383,,46 年,,550,万,太子,华宝大厦 9楼 C室,421,530
384,,55 年,,275,万,大角咀,庆年大楼 7楼 H室,290,
385,1房,39 年,东北,562,万,沙田,好运中心 柏林阁 (C2座) 19楼 G室,326,418
386,3房,34 年,,808,万,柴湾,新翠花园 5座 中层 C室,610,737
387,,48 年,,402,万,柴湾,仁乐大厦 A座 16楼 B室,335,480
388,2房,17 年,,980,万,坑口,蔚蓝湾畔 6座 58楼 B室,488,661
389,,30 年,东南,"1,255",万,沙田,新城市广场 3期 银桦阁 (4座) 16楼 G室,652,767
390,,42 年,,443,万,太子,金明阁 3楼 C室,282,413
391,3房,8 年,,870,万,元朗东南,RESIDENCE 誉88 1座 17楼 B室,644,826
392,,22 年,东北,900,万,坑口,南丰广场 1座 46楼 C室,607,819
393,2房,3 年,北,"1,000",万,启德新区,天寰 天海汇2座 8楼 D室,473,
394,2房,11 年,,986,万,元朗站,YOHO TOWN 2期 YOHO MIDTOWN 9座 48楼 E室,538,692
395,,24 年,,700,万,马鞍山,雅涛居 2座 12楼 E室,483,690
396,,28 年,东北,800,万,马鞍山,新港城 3期 R座 15楼 4室,503,674
397,2房,18 年,西南,780,万,元朗站,YOHO TOWN 1期 8座 28楼 E室,422,544
398,2房,38 年,东北,643,万,绿杨,绿杨新邨 C座 9楼 2室,451,518
399,1房,40 年,西北,520,万,沙田,沙田中心 新宁大厦 (G座) 20楼 G室,310,385
400,4房,33 年,,"4,380",万,跑马地,比华利山 D座 33楼 2室,"1,432","1,735"
401,3房,17 年,,"1,000",万,坑口,蔚蓝湾畔 6座 9楼 D室,652,878
402,,27 年,北,775,万,马鞍山,新港城 4期 F座 5楼 4室,519,696
403,1房,40 年,西南,520,万,沙田,沙田中心 广宁大厦 (H座) 14楼 G室,310,405
404,3房,10 年,西北,850,万,元朗站,尚豪庭 1座 17楼 B室,603,790
405,2房,23 年,,665,万,坑口,新宝城 5座 26楼 F室,378,528
406,,56 年,,435,万,太子,万安大楼 四楼 C室,450,
407,,24 年,东北,820,万,坑口,东港城 5座 12楼 E室,524,666
408,2房,32 年,,675,万,沙田,蔚景园 2座 17楼 G室,369,467
409,,22 年,东北,670,万,坑口,南丰广场 5座 27楼 G室,375,511
410,2房,8 年,,535,万,元朗东南,尚悦 5座 10楼 E室,355,492
411,,26 年,,962,万,跑马地,南珍阁 3楼 151-153号,517,888
412,,34 年,,600,万,大角咀,颂贤花园 3座 14楼 D室,374,443
413,,24 年,东南,730,万,马鞍山,雅涛居 2座 12楼 D室,488,675
414,2房,25 年,西南,742,万,愉景新城,愉景新城 1期 4座 36楼 B室,474,593
415,2房,20 年,,550,万,元朗站,采叶庭 5座 3楼 D室,460,609
416,2房,18 年,西北,703,万,元朗站,YOHO TOWN 1期 5座 33楼 C室,393,525
417,1房,4 年,,593.8,万,马鞍山,荟晴 2座 9楼 A03室,337,
418,,30 年,,743,万,坚尼地城,盈基花园 太白阁 (2座) 21楼 B室,377,506
419,3房,23 年,,800,万,坑口,新宝城 4座 29楼 C室,561,774
420,,41 年,,346.5,万,坚尼地城,恒裕大厦 七楼 E室,195,233
421,2房,11 年,,750,万,元朗站,YOHO TOWN 2期 YOHO MIDTOWN 1座 22楼 F室,482,647
422,2房,23 年,东北,718,万,坑口,新宝城 1座 22楼 G室,377,527
423,,36 年,,"1,533.8",万,跑马地,嘉兰阁 11楼 B室,750,"1,052"
424,,48 年,,410,万,太子,东海大厦 12楼 25室,386,
425,,29 年,,848,万,坚尼地城,海怡花园 2座 17楼 4室,401,557
426,,50 年,,338.8,万,太子,荔枝角道139-141号 二楼 D室,,
427,,48 年,,480,万,荃湾市中心,荃乐大厦 3楼 A室,459,
428,3房,17 年,,"1,000",万,坑口,蔚蓝湾畔 6座 低层 D室,652,878
429,,29 年,东南,638,万,马鞍山,新港城 2期 C座 高层 7室,321,405
430,,42 年,,540,万,太子,钜成大楼 十三楼 C室,352,
431,,28 年,东北,530,万,粉岭,粉岭名都 百利阁 (2座) 5楼 H室,376,502
432,3房,38 年,东南,808,万,绿杨,绿杨新邨 B座 7楼 4室,582,667
433,2房,38 年,东南,725,万,绿杨,绿杨新邨 S座 29楼 2室,451,527
434,1房,21 年,东北,443,万,西湾河,千禧阁 8楼 A室,253,439
435,,39 年,,860,万,坚尼地城,嘉富大厦 B座 16楼 2室,527,672
436,,39 年,,408,万,元朗市中心,好顺意大厦 B座 5楼 4室,266,354
437,,31 年,,659,万,粉岭,粉岭中心 1期 B座 13楼 2室,513,647
438,,34 年,东南,355,万,元朗市中心,富佑阁 5楼 B室,277,373
439,2房,17 年,西北,850,万,坚尼地城,绿意居 27楼 B室,396,556
440,,37 年,,588,万,坚尼地城,南海大厦 10楼 2室,316,394
441,2房,36 年,,550,万,坚尼地城,嘉辉花园 A座 五楼 2室,281,370
442,,39 年,东北,730,万,绿杨,绿杨新邨 J座 3楼 8室,582,671
443,,48 年,,399,万,柴湾,仁乐大厦 A座 19楼 B室,335,
444,,27 年,西,995,万,马鞍山,雅典居 3座 3楼 D室,727,901
445,3房,25 年,东北,930.8,万,愉景新城,愉景新城 1期 4座 6楼 E室,656,811
446,,35 年,东,413,万,元朗市中心,益利大厦 12楼 A室,338,411
447,4房,33 年,,"4,130",万,跑马地,比华利山 H座 30楼 1室,"1,386","1,712"
448,2房,23 年,北,715,万,坑口,新宝城 1座 16楼 A室,436,606
449,,24 年,,640,万,马鞍山,雅景台 1座 16楼 F室,475,624
450,2房,20 年,西南,660,万,元朗站,采叶庭 11座 7楼 C室,509,673
451,,24 年,东南,718,万,元朗东南,朗晴居 1座 6楼 C室,578,689
452,2房,39 年,西北,713,万,绿杨,绿杨新邨 N座 5楼 6室,445,511
453,,30 年,,600,万,粉岭,粉岭中心 2期 J座 3楼 7室,510,653
454,2房,35 年,东南,550,万,沙田,伟华中心 1座 19楼 G室,297,404
455,,42 年,,285,万,元朗市中心,新景楼 3楼 B室,409,
456,3房,12 年,,"1,488",万,深水埗,翠峰28 19楼 A室,841,"1,134"
457,,42 年,,595,万,坚尼地城,美华大厦 十楼 C室,351,480
458,,46 年,,288,万,元朗市中心,安名楼/安景楼/文德楼 五楼 F室,429,
459,,44 年,,485,万,荃湾市中心,富华中心 18楼 D室,390,475
460,,50 年,,494,万,湾仔,永德大厦 B座 4楼 B8室,374,500
461,,18 年,西南,"1,650",万,何文田,SKY GARDEN 22楼 C室,739,"1,005"
462,1房,40 年,东北,600,万,沙田,沙田中心 嘉宁大厦 (F座) 13楼 C室,347,432
463,,56 年,,600,万,坚尼地城,卑路乍街52-54号 七楼 52号,591,
464,2房,5 年,东,958,万,元朗站,GRAND YOHO 1期 2座 29楼 E室,520,
465,,33 年,东,455,万,元朗市中心,荣丰大厦 6楼 B室,423,616
466,,27 年,西,"1,000",万,马鞍山,雅典居 7座 17楼 D室,727,901
467,2房,8 年,西北,618,万,元朗东南,尚悦 1座 19楼 D室,425,576
468,,27 年,西,"1,038",万,马鞍山,雅典居 9座 22楼 D室,727,901
469,2房,3 年,北,"1,000",万,启德新区,天寰 天海汇2座 7楼 E室,468,
470,2房,24 年,,825,万,坑口,东港城 6座 39楼 E室,524,666
471,2房,13 年,西北,946,万,大角咀,亮贤居 47楼 B室,555,783
472,2房,17 年,西南,850,万,坑口,蔚蓝湾畔 5座 41楼 C室,490,657
473,2房,34 年,,680,万,柴湾,新翠花园 6座 3楼 G室,454,537
474,,30 年,西南,676.8,万,粉岭,粉岭中心 2期 H座 25楼 3室,512,665
475,,31 年,,540,万,坚尼地城,顺安大厦 8楼 C室,356,515
476,,61 年,,"1,238",万,铜锣湾,华登大厦 C-D座 11楼 D1室,856,"1,100"
477,2房,8 年,,600,万,元朗东南,尚悦 13座 18楼 D室,424,574
478,,31 年,,500,万,粉岭,粉岭中心 1期 G座 16楼 4室,368,470
479,2房,22 年,东北,582.8,万,粉岭,牵晴间 1座 5楼 A室,391,533
480,,35 年,,248,万,太子,桂华楼 5楼 5号(A室),200,
481,2房,39 年,西南,625,万,沙田,好运中心 榆林阁 (A2座) 5楼 D室,443,560
482,,30 年,,680,万,粉岭,粉岭中心 2期 H座 22楼 6室,535,702
483,,31 年,东北,655,万,粉岭,粉岭中心 1期 E座 12楼 2室,535,694
484,,31 年,,616,万,坚尼地城,青莲阁 5楼 C室,342,445
485,2房,19 年,东北,595,万,粉岭,帝庭轩 御庭轩 8座 10楼 D室,419,604
486,,56 年,,665,万,深水埗,双喜大厦 十一楼 C室 (42A号),710,
487,,32 年,,"1,195",万,西半山,学士台 1座 九楼 F室,649,772
488,2房,8 年,,605,万,元朗东南,尚悦 5座 26楼 B室,403,547
489,,55 年,,580,万,坚尼地城,联德新楼 三楼 7室,415,520
490,3房,1 年,,"2,284.36",万,启德新区,尚‧珒溋 1座 33楼 C室,760,
491,,27 年,,495,万,粉岭,海联广场 2座 5楼 G室,442,584
492,3房,6 年,,"2,000",万,坚尼地城,浚峰 5楼 C室,658,
493,,28 年,西南,512,万,粉岭,碧湖花园 6座 19楼 G室,400,518
494,2房,14 年,西南,770,万,大角咀,柏丰28 11楼 A室,459,607
495,,28 年,东北,525,万,粉岭,粉岭名都 百利阁 (2座) 15楼 A室,399,533
496,,28 年,,640,万,粉岭,碧湖花园 6座 17楼 A室,489,622
497,,27 年,西北,"1,268",万,马鞍山,雅典居 9座 8楼 C室,874,"1,068"
498,1房,3 年,北,872.8,万,启德新区,龙誉 1A座 26楼 E室,350,
499,2房,24 年,东北,765,万,坑口,东港城 3座 6楼 E室,524,666
500,,66 年,,910,万,铜锣湾,骆克道531号 三楼 531号,543,750
501,,39 年,东南,832,万,绿杨,绿杨新邨 K座 23楼 4室,582,667
502,,26 年,,"1,035",万,坚尼地城,翰林轩 1座 42楼 C室,464,627
503,,56 年,,800,万,湾仔,宜兴楼 12楼 359号,620,800
504,,36 年,,523,万,太子,富宁阁 1楼 B室,311,409
505,3房,18 年,东北,862,万,元朗站,YOHO TOWN 1期 2座 高层 E室,516,684
506,,40 年,,385,万,元朗市中心,宏发大厦 13楼 F室,291,378
507,2房,8 年,西南,588,万,元朗东南,尚悦 13座 5楼 A室,434,588
508,,35 年,,400,万,元朗市中心,时景花园 14楼 D室,352,578
509,3房,23 年,东南,910,万,坑口,新宝城 3座 41楼 G室,562,775
510,2房,3 年,,"1,080",万,启德新区,嘉汇 2座 35楼 F室,501,
511,2房,36 年,,580,万,坚尼地城,嘉辉花园 B座 十二楼 3室,282,377
512,2房,8 年,,"1,428",万,坚尼地城,LEXINGTON HILL 10楼 A室,588,785
513,,23 年,,"1,338",万,马鞍山,海典居 6座 11楼 A室,947,"1,228"
514,,37 年,,510,万,坚尼地城,利达楼 12楼 A室,319,448
515,2房,8 年,南,614,万,元朗东南,尚悦 13座 12楼 J室,440,598
516,2房,8 年,北,610,万,元朗东南,尚悦 1座 18楼 J室,411,556
517,,27 年,西,995,万,马鞍山,雅典居 3座 低层 D室,727,901
518,2房,23 年,西南,700,万,坑口,新宝城 6座 11楼 F室,378,528
519,,27 年,南,685,万,马鞍山,海柏花园 3座 13楼 C室,389,530
520,,49 年,,368,万,荃湾市中心,和盛楼 六楼 3室,453,
521,,28 年,,596,万,粉岭,粉岭名都 富临阁 (6座) 16楼 H室,454,608
522,,42 年,,760,万,湾仔,爱群阁 13楼 C室,478,620
523,3房,27 年,东南,"1,488",万,沙田,晓翠山庄 9座 3楼 B室,"1,184","1,403"
524,2房,18 年,,710,万,元朗站,YOHO TOWN 1期 2座 15楼 C室,393,525
525,2房,20 年,,666,万,元朗站,采叶庭 16座 13楼 D室,460,609
526,,41 年,,320,万,元朗市中心,永兴大厦 十四楼 6室,320,388
527,2房,21 年,,698,万,元朗东南,朗怡居 1座 11楼 F室,531,670
528,,30 年,西北,709,万,元朗市中心,富达广场 C座 4楼 C3室,636,796
529,,27 年,西北,618,万,马鞍山,新港城 4期 L座 低层 2室,363,491
530,1房,6 年,,923,万,坚尼地城,浚峰 30楼 B室,324,
531,,31 年,,608.8,万,粉岭,粉岭中心 1期 A座 25楼 1室,468,605
532,3房,17 年,,"1,138",万,坚尼地城,绿意居 16楼 D室,535,752
533,,28 年,,533,万,粉岭,粉岭名都 百利阁 (2座) 9楼 C室,376,502
534,3房,27 年,,998,万,沙田,晓翠山庄 8座 3楼 D室,817,978
535,2房,24 年,东南,815,万,坑口,东港城 6座 25楼 E室,524,666
536,3房,24 年,西南,988.8,万,愉景新城,愉景新城 3期 9座 13楼 A室,652,814
537,,52 年,,233.8,万,太子,太子道西89号 二楼 後座,251,
538,,38 年,,530,万,元朗市中心,金龙楼 1座 7楼 C室,431,545
539,2房,36 年,西南,500,万,荃湾市中心,荃锦中心 2座 4楼 F室,354,495
540,,28 年,,718.8,万,马鞍山,马鞍山中心 2座 32楼 B室,364,492
541,,30 年,西南,500,万,元朗市中心,富达广场 A座 26楼 A5室,341,419
542,,27 年,南,860,万,马鞍山,新港城 4期 H座 33楼 8室,519,697
543,1房,13 年,,655,万,大角咀,I-HOME 11楼 D室,392,519
544,,32 年,,"1,000",万,西半山,学士台 1座 十三楼 G室,649,772
545,2房,21 年,西北,796,万,太子,别树一居 21楼 B室,442,640
546,4房,3 年,,"5,538.6",万,启德新区,OASIS KAI TAK 2座 36楼 A室,"1,530",
547,,25 年,南,930,万,马鞍山,新港城 5期 海涛居 4座 23楼 H室,649,824
548,2房,8 年,,650,万,元朗东南,RESIDENCE 誉88 1座 17楼 E室,510,666
549,,36 年,,400,万,太子,大智楼 6楼 A室,291,408
550,3房,23 年,,799,万,坑口,新宝城 4座 34楼 B室,561,774
551,2房,22 年,东北,570,万,粉岭,牵晴间 1座 14楼 H室,392,542
552,2房,30 年,东南,"1,550",万,沙田,新城市广场 3期 海桐阁 (1座) 5楼 B室,962,"1,114"
553,,42 年,,630,万,湾仔,爱群阁 14楼 G室,342,444
554,2房,8 年,,520,万,元朗东南,尚悦 5座 6楼 E室,355,492
555,,38 年,东南,598,万,元朗市中心,金龙楼 2座 16楼 H室,454,586
556,2房,1 年,,"1,553.76",万,启德新区,尚‧珒溋 2座 7楼 E室,585,
557,3房,1 年,,"1,894.96",万,启德新区,尚‧珒溋 1座 26楼 D室,657,
558,,48 年,,345,万,太子,兆业大厦 五楼 B室 (185号),286,
559,,43 年,,338,万,深水埗,成都大厦 13楼 F室,213,259
560,,43 年,,"2,850",万,跑马地,雅诗大厦 16楼 B室,"1,051","1,222"
561,3房,24 年,东北,854.8,万,愉景新城,愉景新城 3期 10座 5楼 D室,581,723
562,,28 年,西,643,万,马鞍山,新港城 3期 P座 24楼 7室,337,451
563,,49 年,,528,万,坚尼地城,联基新楼 2楼 7室,382,
564,,49 年,,888,万,坚尼地城,五福大厦 B座 14楼 1室,525,623
565,,55 年,,628,万,铜锣湾,湾景楼 A座 14楼 8室,321,500
566,1房,4 年,,578,万,马鞍山,荟朗 1座 9楼 A07室,293,
567,,22 年,东南,915,万,坑口,南丰广场 3座 9楼 A室,688,918
568,,22 年,西北,580,万,坑口,南丰广场 5座 39楼 E室,454,620
569,2房,8 年,东北,665.8,万,元朗东南,尚悦 3座 26楼 D室,443,603
570,1房,39 年,西南,568,万,沙田,好运中心 柏林阁 (C2座) 19楼 E室,348,438
571,,31 年,,675,万,粉岭,粉岭中心 1期 D座 12楼 2室,513,647
572,,28 年,,520,万,粉岭,碧湖花园 7座 11楼 F室,400,518
573,3房,20 年,,"6,200",万,跑马地,礼顿山 8座 12楼 A室,"1,240","1,618"
574,,29 年,南,584,万,马鞍山,新港城 1期 A座 16楼 6室,348,425
575,,28 年,西,725,万,马鞍山,马鞍山中心 3座 31楼 B室,375,506
576,1房,4 年,,590,万,马鞍山,荟晴 1座 16楼 B07室,297,
577,3房,17 年,东北,"1,000",万,坑口,蔚蓝湾畔 2座 37楼 D室,653,877
578,,33 年,西北,808,万,元朗市中心,富达广场 B座 29楼 3室,637,798
579,3房,5 年,东北,"1,150",万,元朗站,GRAND YOHO 2期 3座 31楼 B室,632,
580,,46 年,,708,万,太子,嘉德大厦 十五楼 D室,492,
581,2房,8 年,,645,万,元朗东南,尚悦 13座 23楼 G室,425,576
582,,31 年,,480,万,元朗市中心,钜发大厦 1座 4楼 H室,447,561
583,,55 年,,485,万,湾仔,年丰大厦 六楼 A室,400,
584,3房,25 年,东北,925,万,愉景新城,愉景新城 1期 1座 33楼 D室,590,748
585,2房,24 年,西南,859,万,坑口,东港城 6座 42楼 H室,524,666
586,,29 年,东北,630,万,马鞍山,新港城 1期 B座 23楼 2室,348,425
587,,30 年,,580,万,粉岭,粉岭中心 2期 L座 25楼 2室,510,653
588,2房,3 年,西南,"1,360",万,启德新区,OASIS KAI TAK 5座 12楼 B室,533,
589,2房,4 年,北,"1,320",万,启德新区,启德1号 I 大厦第1座 29楼 D室,566,
590,,28 年,南,718,万,马鞍山,马鞍山中心 1座 12楼 H室,468,626
591,2房,5 年,,870,万,元朗站,GRAND YOHO 1期 2座 25楼 G室,,
592,2房,35 年,西南,700,万,荃湾市中心,荃丰中心 30楼 D室,426,578
593,,52 年,,400,万,粉岭,和泰街39号 二楼 39号,819,
594,,40 年,,350,万,深水埗,万和大厦 11楼 D室,187,264
595,2房,24 年,西南,770,万,坑口,东港城 8座 10楼 B室,463,595
596,3房,1 年,,"1,446.72",万,启德新区,尚‧珒溋 1座 6楼 H室,543,
597,2房,35 年,东南,550,万,沙田,伟华中心 1座 中层 G室,297,404
598,3房,1 年,,"1,758.63",万,启德新区,尚‧珒溋 1座 8楼 E室,657,
599,,28 年,,900,万,元朗站,新元朗中心 4座 11楼 H室,639,783
600,2房,5 年,,920,万,元朗站,GRAND YOHO 1期 2座 32楼 D室,521,
601,2房,8 年,东南,606,万,元朗东南,尚悦 12座 5楼 A室,414,566
602,2房,18 年,东南,750,万,元朗站,YOHO TOWN 1期 3座 27楼 C室,393,525
603,2房,21 年,,748,万,马鞍山,迎涛湾 2座 (B座) 33楼 F室,487,664
604,2房,25 年,东北,712,万,愉景新城,愉景新城 1期 3座 1楼 C室,495,610
605,3房,22 年,东北,860,万,粉岭,牵晴间 12座 13楼 B室,634,868
606,3房,1 年,,"2,223.86",万,启德新区,尚‧珒溋 1座 36楼 C室,760,
607,3房,1 年,,"2,833.23",万,启德新区,尚‧珒溋 1座 38楼 B室,853,
608,2房,22 年,,543.8,万,粉岭,牵晴间 8座 5楼 E室,385,522
609,1房,7 年,西北,"1,025",万,铜锣湾,曦峦 8楼 A室,465,627
610,,42 年,,580,万,坚尼地城,福安大厦 23楼 D室,318,406
611,,28 年,,690,万,元朗站,新元朗中心 2座 5楼 G室,466,576
612,3房,27 年,,"1,650",万,马鞍山,海柏花园 1座 26楼 D室,789,994
613,,57 年,,"1,980",万,铜锣湾,海威大厦 2楼 A室,"1,277","1,600"
614,,50 年,,850,万,铜锣湾,置安大厦 21楼 N室,555,630
615,,24 年,,"1,252.8",万,粉岭,万豪居 6座 B复式单位,"1,348","2,033"
616,,26 年,,835,万,坚尼地城,翰林轩 2座 27楼 F室,401,529
617,,48 年,,580,万,荃湾市中心,运通洋楼 10楼 B室,494,597
618,3房,1 年,,"1,884.28",万,启德新区,尚‧珒溋 1座 31楼 D室,657,
619,3房,1 年,,"2,241.35",万,启德新区,尚‧珒溋 2座 25楼 A室,752,
